"RouteUID","RouteID","RouteName","SubRouteUID","SubRouteID","SubRouteName","Direction","StopUID","StopID","StopName","StopBoarding","StopSequence","PositionLon","PositionLat","StationID","LocationCityCode"
"HSZ0008","0008","83","HSZ000801","000801","83",0,"HSZ303590","303590","<U+842C><U+4F5B><U+5BFA>",0,12,120.977287,24.790131,"130531","HSZ"
"HSZ0008","0008","83","HSZ000801","000801","83",0,"HSZ303588","303588","<U+9AD8><U+5CF0><U+690D><U+7269><U+5712>",0,13,120.981956,24.788347,"132667","HSZ"
"HSZ0008","0008","83","HSZ000801","000801","83",0,"HSZ303586","303586","<U+96DE><U+86CB><U+9762>",0,14,120.986317,24.787007,"132668","HSZ"
"HSZ0008","0008","83","HSZ000801","000801","83",0,"HSZ303582","303582","<U+53F0><U+7A4D><U+9928>",0,15,120.988559,24.786945,"138617","HSZ"
"HSZ0008","0008","83","HSZ000801","000801","83",0,"HSZ303580","303580","<U+751F><U+79D1><U+9928>(<U+4EBA><U+793E><U+9662>)",0,16,120.989681,24.789329,"138615","HSZ"
"HSZ0008","0008","83","HSZ000801","000801","83",0,"HSZ303578","303578","<U+7B2C><U+4E8C><U+7D9C><U+5408><U+5927><U+6A13>",0,17,120.993745,24.794003,"138613","HSZ"
"HSZ0008","0008","83","HSZ000801","000801","83",0,"HSZ303577","303577","<U+5317><U+6821><U+9580>",-1,18,120.99657,24.796231,"138612","HSZ"
"HSZ0008","0008","83","HSZ000802","000802","83",1,"HSZ303577","303577","<U+5317><U+6821><U+9580>",1,1,120.99657,24.796231,"138612","HSZ"
"HSZ0008","0008","83","HSZ000802","000802","83",1,"HSZ303579","303579","<U+7B2C><U+4E8C><U+7D9C><U+5408><U+5927><U+6A13>",0,2,120.993702,24.794098,"138614","HSZ"
"HSZ0008","0008","83","HSZ000802","000802","83",1,"HSZ303581","303581","<U+751F><U+79D1><U+9928>(<U+4EBA><U+793E><U+9662>)",0,3,120.989571,24.789443,"138616","HSZ"
"HSZ0008","0008","83","HSZ000802","000802","83",1,"HSZ303583","303583","<U+53F0><U+7A4D><U+9928>",0,4,120.988411,24.786894,"138618","HSZ"
"HSZ0008","0008","83","HSZ000802","000802","83",1,"HSZ303587","303587","<U+96DE><U+86CB><U+9762>",0,5,120.985877,24.787355,"132686","HSZ"
"HSZ0008","0008","83","HSZ000802","000802","83",1,"HSZ303589","303589","<U+9AD8><U+5CF0><U+690D><U+7269><U+5712>",0,6,120.981918,24.788586,"132687","HSZ"
"HSZ0008","0008","83","HSZ000802","000802","83",1,"HSZ303591","303591","<U+842C><U+4F5B><U+5BFA>",0,7,120.977008,24.790455,"130551","HSZ"
"HSZ0008","0008","83","HSZ000802","000802","83",1,"HSZ303593","303593","<U+4ECB><U+58FD><U+5C71><U+53E3>",0,8,120.975638,24.792088,"138619","HSZ"
"HSZ0008","0008","83","HSZ000802","000802","83",1,"HSZ303595","303595","<U+5EFA><U+83EF><U+570B><U+4E2D>",0,9,120.9758,24.794028,"138620","HSZ"
"HSZ0008","0008","83","HSZ000802","000802","83",1,"HSZ303597","303597","<U+5B78><U+5712><U+5546><U+5834>",0,10,120.978028,24.798593,"130245","HSZ"
"HSZ0008","0008","83","HSZ000802","000802","83",1,"HSZ303599","303599","<U+65B0><U+7AF9><U+8F49><U+904B><U+7AD9>",0,11,120.9731062,24.80097212,"137274","HSZ"
"HSZ0008","0008","83","HSZ000802","000802","83",1,"HSZ303601","303601","<U+8B66><U+5BDF><U+5BBF><U+820D>",0,12,120.974621,24.800769,"132698","HSZ"
"HSZ0008","0008","83","HSZ000802","000802","83",1,"HSZ303603","303603","<U+6771><U+5357><U+8857><U+53E3>",0,13,120.972563,24.799485,"132699","HSZ"
"HSZ0008","0008","83","HSZ000802","000802","83",1,"HSZ303605","303605","<U+7AF9><U+84EE><U+8857>",0,14,120.970049,24.797913,"132700","HSZ"
"HSZ0008","0008","83","HSZ000802","000802","83",1,"HSZ303607","303607","<U+897F><U+5927><U+8DEF><U+53E3>",0,15,120.968528,24.796987,"132701","HSZ"
"HSZ0008","0008","83","HSZ000802","000802","83",1,"HSZ303609","303609","<U+65B0><U+7AF9><U+570B><U+5C0F>",0,16,120.965884,24.795384,"132702","HSZ"
"HSZ0008","0008","83","HSZ000802","000802","83",1,"HSZ303611","303611","<U+6E05><U+5927><U+5357><U+5927><U+6821><U+5340>",0,17,120.963953,24.794123,"132703","HSZ"
"HSZ0008","0008","83","HSZ000802","000802","83",1,"HSZ303613","303613","<U+6210><U+5FB7><U+8DEF>",-1,18,120.958148,24.794247,"136362","HSZ"
"HSZ0008","0008","83","HSZ0008A1","0008A1","83<U+652F>A",0,"HSZ303612","303612","<U+6210><U+5FB7><U+8DEF>",1,1,120.957985,24.794162,"136360","HSZ"
"HSZ0008","0008","83","HSZ0008A1","0008A1","83<U+652F>A",0,"HSZ303610","303610","<U+6E05><U+5927><U+5357><U+5927><U+6821><U+5340>",0,2,120.963513,24.793652,"132730","HSZ"
"HSZ0008","0008","83","HSZ0008A1","0008A1","83<U+652F>A",0,"HSZ304247","304247","<U+5357><U+5927><U+98DF><U+54C1><U+8DEF><U+53E3>",0,3,120.965482,24.794376,"139097","HSZ"
"HSZ0008","0008","83","HSZ0008A1","0008A1","83<U+652F>A",0,"HSZ303592","303592","<U+4ECB><U+58FD><U+5C71><U+53E3>",0,4,120.975476,24.792084,"130530","HSZ"
"HSZ0008","0008","83","HSZ0008A1","0008A1","83<U+652F>A",0,"HSZ303590","303590","<U+842C><U+4F5B><U+5BFA>",0,5,120.977287,24.790131,"130531","HSZ"
"HSZ0008","0008","83","HSZ0008A1","0008A1","83<U+652F>A",0,"HSZ303588","303588","<U+9AD8><U+5CF0><U+690D><U+7269><U+5712>",0,6,120.981956,24.788347,"132667","HSZ"
"HSZ0008","0008","83","HSZ0008A1","0008A1","83<U+652F>A",0,"HSZ303586","303586","<U+96DE><U+86CB><U+9762>",0,7,120.986317,24.787007,"132668","HSZ"
"HSZ0008","0008","83","HSZ0008A1","0008A1","83<U+652F>A",0,"HSZ303582","303582","<U+53F0><U+7A4D><U+9928>",0,8,120.988559,24.786945,"138617","HSZ"
"HSZ0008","0008","83","HSZ0008A1","0008A1","83<U+652F>A",0,"HSZ303580","303580","<U+751F><U+79D1><U+9928>(<U+4EBA><U+793E><U+9662>)",0,9,120.989681,24.789329,"138615","HSZ"
"HSZ0008","0008","83","HSZ0008A1","0008A1","83<U+652F>A",0,"HSZ303578","303578","<U+7B2C><U+4E8C><U+7D9C><U+5408><U+5927><U+6A13>",0,10,120.993745,24.794003,"138613","HSZ"
"HSZ0008","0008","83","HSZ0008A1","0008A1","83<U+652F>A",0,"HSZ303577","303577","<U+5317><U+6821><U+9580>",-1,11,120.99657,24.796231,"138612","HSZ"
"HSZ0008","0008","83","HSZ0008A2","0008A2","83<U+652F>A",1,"HSZ304248","304248","<U+6E05><U+5927><U+5317><U+6821><U+9580>",1,1,120.996544,24.796095,"139098","HSZ"
"HSZ0008","0008","83","HSZ0008A2","0008A2","83<U+652F>A",1,"HSZ303579","303579","<U+7B2C><U+4E8C><U+7D9C><U+5408><U+5927><U+6A13>",0,2,120.993702,24.794098,"138614","HSZ"
"HSZ0008","0008","83","HSZ0008A2","0008A2","83<U+652F>A",1,"HSZ303581","303581","<U+751F><U+79D1><U+9928>(<U+4EBA><U+793E><U+9662>)",0,3,120.989571,24.789443,"138616","HSZ"
"HSZ0008","0008","83","HSZ0008A2","0008A2","83<U+652F>A",1,"HSZ303583","303583","<U+53F0><U+7A4D><U+9928>",0,4,120.988411,24.786894,"138618","HSZ"
"HSZ0008","0008","83","HSZ0008A2","0008A2","83<U+652F>A",1,"HSZ303587","303587","<U+96DE><U+86CB><U+9762>",0,5,120.985877,24.787355,"132686","HSZ"
"HSZ0008","0008","83","HSZ0008A2","0008A2","83<U+652F>A",1,"HSZ303589","303589","<U+9AD8><U+5CF0><U+690D><U+7269><U+5712>",0,6,120.981918,24.788586,"132687","HSZ"
"HSZ0008","0008","83","HSZ0008A2","0008A2","83<U+652F>A",1,"HSZ303591","303591","<U+842C><U+4F5B><U+5BFA>",0,7,120.977008,24.790455,"130551","HSZ"
"HSZ0008","0008","83","HSZ0008A2","0008A2","83<U+652F>A",1,"HSZ303593","303593","<U+4ECB><U+58FD><U+5C71><U+53E3>",0,8,120.975638,24.792088,"138619","HSZ"
"HSZ0008","0008","83","HSZ0008A2","0008A2","83<U+652F>A",1,"HSZ303611","303611","<U+6E05><U+5927><U+5357><U+5927><U+6821><U+5340>",0,9,120.963953,24.794123,"132703","HSZ"
"HSZ0008","0008","83","HSZ0008A2","0008A2","83<U+652F>A",1,"HSZ303613","303613","<U+6210><U+5FB7><U+8DEF>",-1,10,120.958148,24.794247,"136362","HSZ"
"HSZ0010","0010","<U+85CD><U+7DDA>1<U+5340>","HSZ001001","001001","<U+85CD><U+7DDA>1<U+5340>",0,"HSZ291761","291761","<U+706B><U+8ECA><U+7AD9>",1,1,120.971927,24.803307,"130195","HSZ"
"HSZ0010","0010","<U+85CD><U+7DDA>1<U+5340>","HSZ001001","001001","<U+85CD><U+7DDA>1<U+5340>",0,"HSZ291741","291741","<U+6771><U+9580><U+5E02><U+5834>",0,2,120.969717,24.805299,"130082","HSZ"
"HSZ0010","0010","<U+85CD><U+7DDA>1<U+5340>","HSZ001001","001001","<U+85CD><U+7DDA>1<U+5340>",0,"HSZ291763","291763","<U+89AA><U+4EC1><U+91CC>",0,3,120.971544,24.807418220117,"130196","HSZ"
"HSZ0010","0010","<U+85CD><U+7DDA>1<U+5340>","HSZ001001","001001","<U+85CD><U+7DDA>1<U+5340>",0,"HSZ291236","291236","<U+6771><U+9580><U+570B><U+5C0F>",0,4,120.9733205,24.8062327,"130197","HSZ"
"HSZ0010","0010","<U+85CD><U+7DDA>1<U+5340>","HSZ001001","001001","<U+85CD><U+7DDA>1<U+5340>",0,"HSZ304418","304418","<U+516C><U+5712>",0,5,120.976550728836,24.8011666110181,"130198","HSZ"
"HSZ0010","0010","<U+85CD><U+7DDA>1<U+5340>","HSZ001001","001001","<U+85CD><U+7DDA>1<U+5340>",0,"HSZ304420","304420","<U+5B78><U+5712><U+5546><U+5834>",0,6,120.977848017196,24.7985932163607,"130199","HSZ"
"HSZ0010","0010","<U+85CD><U+7DDA>1<U+5340>","HSZ001001","001001","<U+85CD><U+7DDA>1<U+5340>",0,"HSZ291234","291234","<U+6771><U+5C71><U+6587><U+6559><U+9662>",0,7,120.9788372,24.7974216,"130200","HSZ"
"HSZ0010","0010","<U+85CD><U+7DDA>1<U+5340>","HSZ001001","001001","<U+85CD><U+7DDA>1<U+5340>",0,"HSZ291243","291243","<U+65B0><U+7AF9><U+9AD8><U+4E2D>",0,8,120.981185,24.7956153,"130201","HSZ"
"HSZ0010","0010","<U+85CD><U+7DDA>1<U+5340>","HSZ001001","001001","<U+85CD><U+7DDA>1<U+5340>",0,"HSZ291764","291764","<U+65B0><U+7AF9><U+9AD8><U+5546>",0,9,120.9845588,24.7968412,"130202","HSZ"
"HSZ0010","0010","<U+85CD><U+7DDA>1<U+5340>","HSZ001001","001001","<U+85CD><U+7DDA>1<U+5340>",0,"HSZ291225","291225","<U+6C34><U+6E90><U+5730>",0,10,120.9858361,24.79784722,"130203","HSZ"
"HSZ0010","0010","<U+85CD><U+7DDA>1<U+5340>","HSZ001001","001001","<U+85CD><U+7DDA>1<U+5340>",0,"HSZ291246","291246","<U+5B78><U+5E9C><U+8DEF><U+53E3>",0,11,120.9869173,24.80044104,"130204","HSZ"
"HSZ0010","0010","<U+85CD><U+7DDA>1<U+5340>","HSZ001001","001001","<U+85CD><U+7DDA>1<U+5340>",0,"HSZ291222","291222","<U+5DE5><U+7814><U+9662><U+5149><U+5FA9><U+9662><U+5340>",0,12,120.9887464,24.80039182,"130205","HSZ"
"HSZ0010","0010","<U+85CD><U+7DDA>1<U+5340>","HSZ001001","001001","<U+85CD><U+7DDA>1<U+5340>",0,"HSZ291241","291241","<U+99AC><U+5055><U+91AB><U+9662>",0,13,120.9904029,24.79981956,"130206","HSZ"
"HSZ0010","0010","<U+85CD><U+7DDA>1<U+5340>","HSZ001001","001001","<U+85CD><U+7DDA>1<U+5340>",0,"HSZ291240","291240","<U+6D77><U+8ECD><U+65B0><U+6751>",0,14,120.9921951,24.79924913,"130207","HSZ"
"HSZ0010","0010","<U+85CD><U+7DDA>1<U+5340>","HSZ001001","001001","<U+85CD><U+7DDA>1<U+5340>",0,"HSZ291230","291230","<U+5149><U+5FA9><U+4E2D><U+5B78>",0,15,120.99456,24.79824,"130208","HSZ"
"HSZ0010","0010","<U+85CD><U+7DDA>1<U+5340>","HSZ001001","001001","<U+85CD><U+7DDA>1<U+5340>",0,"HSZ291242","291242","<U+6E05><U+83EF><U+5927><U+5B78>",0,16,120.997466,24.796259,"130209","HSZ"
"HSZ0010","0010","<U+85CD><U+7DDA>1<U+5340>","HSZ001001","001001","<U+85CD><U+7DDA>1<U+5340>",0,"HSZ291237","291237","<U+91D1><U+57CE><U+65B0><U+6751><U+53E3>",0,17,121.0005388,24.79371669,"130210","HSZ"
